brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
104,2023-09-15 12:55:19.960000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:20.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:20.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:20.720000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:21+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:21.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:21.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:21.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:22.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:22.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:23.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:23.681000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:24.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:24.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:24.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:24.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:24.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:25.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:25.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:25.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:26+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:26.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:26.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:26.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:26.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:27+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:27.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:27.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:27.880000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:28.041000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:28.281000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:28.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:28.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:29.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:29.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:29.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:29.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:30.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:30.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:30.840000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:31.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:31.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:31.600000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:31.880000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:32.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:32.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:32.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:33.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:33.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:33.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:33.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:34.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:34.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:34.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:34.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:34.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:35.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:35.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:35.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:35.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:36.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:36.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:36.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:36.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:36.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:37.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:37.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:37.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:37.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:38.080000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:38.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:38.520000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:38.960000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:39.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:39.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:39.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:40.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:40.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:40.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:41.281000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:41.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:42.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:42.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:42.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:42.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:42.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:43.281000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:43.681000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:44.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:44.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:44.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:45.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:45.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:45.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:45.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:45.960000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:46.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:46.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:46.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:46.880000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:47.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:47.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:47.600000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:47.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:48.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:48.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:48.641000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:49.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:49.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:49.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:49.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:50.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:50.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:50.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:50.801000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:51+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:51.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:51.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:52+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:52.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:52.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:53+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:53.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:53.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:53.600000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:53.960000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:54.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:54.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:54.641000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:55.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:55.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:55.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:55.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:55.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:56.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:56.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:56.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:56.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:57.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:57.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:57.720000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:57.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:58.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:58.520000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:58.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:59.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:59.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:55:59.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:00.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:00.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:00.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:00.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:00.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:01.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:01.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:01.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:01.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:02.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:02.521000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:02.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:03.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:03.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:03.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:04.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:04.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:05.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:05.320000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:05.600000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:06.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:06.240000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:06.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:06.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:07.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:07.521000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:07.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:07.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:08.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:08.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:08.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:08.681000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:08.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:09.041000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:09.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:09.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:09.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:09.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:10.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:10.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:10.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:11.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:11.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:11.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:11.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:11.960000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:12.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:12.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:12.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:12.840000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:13.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:13.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:13.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:13.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:14.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:14.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:14.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:14.881000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:15.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:15.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:15.881000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:16.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:16.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:16.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:17.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:17.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:17.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:18.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:18.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:18.720000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:19.040000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:19.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:19.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:19.880000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:20.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:20.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:20.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:21.041000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:21.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:21.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:22.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:22.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:22.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:23.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:23.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:23.801000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:23.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:24.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:24.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:25.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:25.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:25.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26.360000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26.720000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:26.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:27.240000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:27.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:27.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:28.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:28.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:28.481000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:28.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:29.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:29.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:29.641000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:29.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:30.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:30.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:30.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:31.081000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:31.240000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:31.560000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:31.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:32.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:32.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:32.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:33.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:33.440000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:33.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:34.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:34.241000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:34.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:34.681000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:34.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:35.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:35.521000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:35.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:36.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:36.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:36.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:36.761000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:36.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:37.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:37.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:37.681000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:38+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:38.280000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:38.520000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:38.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:39.200000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:39.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:39.760000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:39.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:40.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:40.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:40.801000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:41.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:41.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:41.641000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:42.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:42.441000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:42.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:43.041000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:43.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:43.601000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:43.921000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:44.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:44.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:44.680000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:44.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:45.120000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:45.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:45.600000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:45.800000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:46+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:46.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:46.720000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:46.920000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:47.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:47.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:47.721000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:48.041000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:48.321000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:48.521000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:48.961000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:49.121000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:49.361000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:49.561000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:49.841000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:50.201000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:50.401000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:50.641000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:51.001000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:51.161000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:51.400000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:51.640000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:51.880000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:52.160000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:52.480000+00:00,55,8,1219,0,1831,9159,0,104
104,2023-09-15 12:56:52.680000+00:00,55,8,1219,0,1831,9159,0,104
